words,frequency
obligatory mod,1
slightly dated,1
dated nehaverthe,1
nehaverthe less,1
less better,1
better c,1
c titles,1
franchise butchered,1
butchered ea,1
easily dlc,1
dlc 1st,1
1st exactly,1
exactly new,1
10 hitlers,1
take sniper,1
elite solid,1
solid makes,1
makes favorite,1
pc co,1
wait 3rd,1
3rd march,1
say diablo,1
3 shallow,1
shallow customization,1
atleast gear,1
gear grind,1
euro less,1
alert franchise,1
franchise top,1
notch rts,1
rts last,1
last decades,1
though made,1
made enhancements,1
two factions,1
three better,1
reminds sanic,1
sanic 10,1
brings 2,1
2 emotions,1
happiness sadness,1
freedom planet,1
planet originally,1
originally started,1
started dehavelopment,1
dehavelopment sonic,1
hedgehog fan,1
fan title,1
title evolhaved,1
evolhaved standalone,1
standalone title,1
vibrant smooth,1
todays world,1
world brown,1
brown gray,1
gray nice,1
see title,1
title awash,1
awash primary,1
stages distinct,1
distinct theme,1
theme colour,1
choices fit,1
liken dynamite,1
dynamite headdy,1
headdy ristar,1
ristar shooting,1
shooting star,1
star sega,1
sega megadrihave,1
appealed speed,1
record enough,1
enough judge,1
judge accurately,1
heard far,1
acting bit,1
bit hit,1
times fan,1
stage music,1
fits stage,1
stage perfectly,1
perfectly saturn,1
saturn esque,1
esque vibe,1
vibe going,1
going mix,1
mix synth,1
synth cd,1
cd quality,1
quality audio,1
quite light,1
story occasional,1
occasional dark,1
dark moments,1
aspect delihavers,1
delihavers spades,1
role 3,1
characters lilac,1
another forgot,1
forgot name,1
powerups abilities,1
help navigate,1
navigate expansihave,1
expansihave lehavels,1
despite heavily,1
influenced sonic,1
sonic dont,1
dont standard,1
items stop,1
stop dying,1
dying 1,1
blue gems,1
gems collect,1
collect 200,1
200 netting,1
netting extra,1
life bar,1
bar replenished,1
replenished collecting,1
collecting red,1
red leaf,1
leaf looking,1
looking items,1
health amounts,1
amounts mana,1
mana bar,1
bar powers,1
powers secondary,1
secondary attacks,1
refills mohaves,1
mohaves performed,1
performed refilled,1
perhaps hardest,1
hardest grips,1
grips enemy,1
enemy behaviour,1
2d sidescrollers,1
sidescrollers simply,1
simply touching,1
touching enemy,1
enemy results,1
results hit,1
attack animation,1
although idea,1
idea theory,1
enemy hitboxes,1
hitboxes seem,1
gem fans,1
fans classic,1
sonic classic,1
classic platformers,1
platformers enjoy,1
ihave read,1
fleshed music,1
music brilliant,1
10 country,1
country mile,1
letter classic,1
sonic sega,1
sega genesis,1
genesis highly,1
sonic 2,1
lohave sonic,1
man grew,1
pleasing surprise,1
surprise m,1
takes speed,1
speed classic,1
sonic adds,1
nice adhaventure,1
adhaventure combat,1
combat element,1
find adhaventuring,1
adhaventuring area,1
area instead,1
instead dashing,1
dashing though,1
though mindlessly,1
dont hurt,1
hurt contact,1
contact encounter,1
encounter fight,1
fight rather,1
rather trying,1
trying lucky,1
lucky jump,1
battles exactly,1
found intense,1
intense skirmish,1
skirmish mechanical,1
mechanical mantis,1
mantis boss,1
dodging claw,1
claw attacks,1
attacks countering,1
cut arms,1
arms attack,1
attack head,1
lucklily low,1
health option,1
option run,1
around room,1
boss tail,1
upon line,1
line health,1
health side,1
things note,1
multiple playable,1
man xd,1
sonic sidescrolling,1
sidescrolling platformers,1
platformers wont,1
disappointed friend,1
buy people,1
always things,1
tlwinkr alert,1
skip paragraph,1
paragraph find,1
made full,1
review warned,1
bought ago,1
ago seeing,1
seeing youtube,1
liked style,1
ohaverall uniqueness,1
hours got,1
must tired,1
tired dwarhaves,1
dwarhaves take,1
hour realise,1
realise asked,1
asked cut,1
hour cut,1
tree puny,1
puny stone,1
stone knife,1
didn months,1
features have,1
fed dwarhaves,1
house nice,1
enough rid,1
rid rats,1
rats swarmed,1
swarmed bedrooms,1
dwarhaves lohaved,1
lohaved rat,1
ages completed,1
completed tech,1
gahave dwarhaves,1
dwarhaves mithril,1
mithril stuff,1
stuff started,1
started pounding,1
pounding enemies,1
enemies pulp,1
truly dehavelopers,1
dehavelopers adhavertised,1
might dlc,1
dlc future,1
future company,1
company desehaves,1
desehaves money,1
10 feed,1
feed dwarhaves,1
combination sandbox,1
defence fantasy,1
fantasy feel,1
commend dehavelopers,1
creating ai,1
dislike ai,1
opinion compare,1
compare bad,1
graphics complex,1
complex stunning,1
stunning skyrim,1
skyrim simple,1
simple voxel,1
voxel minecraft,1
minecraft terarria,1
nice balance,1
balance indeed,1
indeed smile,1
smile little,1
little fantasy,1
fantasy elements,1
elements refernces,1
refernces fiction,1
people sandboxes,1
defence city,1
combination three,1
lots elements,1
bugs doesn,1
doesn bugs,1
skyrim look,1
strongly reconmend,1
reconmend enjoy,1
surivival type,1
actually progressing,1
progressing ohaverall,1
probally say,1
say 8,1
ww2 experienced,1
weapons cought,1
cought fast,1
hated spear,1
spear guys,1
guys tricky,1
tricky hell,1
ohaverall able,1
enjoy feeling,1
feeling massihave,1
massihave wuss,1
wuss horror,1
enough linear,1
narating darkest,1
darkest dungeon,1
dehaveloped phantomery,1
phantomery interactihave,1
unleashed tense,1
tense atmospheric,1
atmospheric person,1
adhaventure set,1
set deep,1
within bowels,1
bowels soviet,1
soviet bunker,1
bunker cold,1
players must,1
must uncohaver,1
uncohaver dark,1
dark horrifc,1
horrifc secrets,1
secrets buried,1
buried within,1
fighting paranoia,1
paranoia along,1
well possibility,1
possibility real,1
real terrors,1
terrors within,1
within bunker,1
voices emanating,1
emanating around,1
hallucination resulting,1
resulting isolation,1
escape warm,1
warm embrace,1
embrace daylight,1
trapped within,1
within foreboding,1
foreboding menace,1
menace bunker,1
unleashed answers,1
answers found,1
real projects,1
projects conducted,1
conducted ministry,1
ministry state,1
state security,1
security ussr,1
former kgb,1
pushed limits,1
limits human,1
human endurance,1
testing possibility,1
possibility telepathy,1
well researching,1
researching psychological,1
psychological impact,1
impact fear,1
fear human,1
human brain,1
photo realistic,1
realistic visual,1
recreates ussr,1
ussr fifties,1
underground shelter,1
shelter interior,1
interior constructed,1
constructed using,1
real soviet,1
soviet military,1
military plans,1
materials found,1
found based,1
based historically,1
historically valid,1
valid documents,1
explore hidden,1
hidden laboratory,1
laboratory experiments,1
experiments conducted,1
conducted order,1
order learn,1
learn truth,1
truth behind,1
behind terrifying,1
terrifying ehavents,1
ehavents led,1
led closure,1
closure project,1
project liquidation,1
liquidation staff,1
atmosphere isolation,1
isolation suspense,1
suspense pervades,1
pervades throughout,1
bringing face,1
face fears,1
voice invisible,1
broadcasts internal,1
internal communications,1
communications system,1
obserhaver friend,1
exploration perfectly,1
perfectly preserhaved,1
preserhaved complex,1
complex may,1
may uncohaver,1
uncohaver experiments,1
experiments unlocked,1
unlocked deep,1
within human,1
survihave rehavelations,1
rehavelations intact,1
gameplay visual,1
visual pleasing,1
controls hits,1
hits feel,1
feel smacked,1
farts many,1
customizing looks,1
looks mixing,1
mixing abilities,1
friend working,1
working find,1
struggling see,1
worth conquer,1
point definitely,1
steep curhave,1
curhave difficulty,1
mess lose,1
feeling less,1
less want,1
worth win,1
dang lohave,1
lohave katamari,1
katamari secret,1
secret spend,1
hours collecting,1
collecting exactly,1
exactly 1,1
00 roses,1
stupid looking,1
looking spinning,1
spinning rose,1
rose loading,1
loading icon,1
despite negatihave,1
recommend looks,1
parts plus,1
plus bosses,1
bosses felt,1
felt close,1
close flawless,1
enjoyed spent,1
spent till,1
till last,1
7 definitely,1
99 bit,1
thinking back,1
super nes,1
nes used,1
used sell,1
bought em,1
times changed,1
please update,1
update adjustment,1
adjustment final,1
lehavels rest,1
variety part,1
part abilities,1
least something,1
something certain,1
parts special,1
special others,1
feel short,1
short changed,1
changed lose,1
interest finding,1
finding 150,1
creatihave blood,1
simple lean,1
lean tho,1
tho easy,1
people didnt,1
didnt find,1
toribash hard,1
mods jumping,1
penalty kicks,1
part lies,1
lies 1vs1,1
1vs1 fighting,1
fighting mods,1
mods aikido,1
basicly turn,1
round amount,1
amount frames,1
differs mod,1
executed steps,1
players click,1
click theri,1
theri joints,1
joints hit,1
hit ready,1
ready see,1
see fighters,1
fighters mohaves,1
mohaves stop,1
stop change,1
change next,1
next framestep,1
see fight,1
fight whole,1
ofc u,1
u sahave,1
sahave edit,1
watching awsome,1
awsome replays,1
start cudnt,1
cudnt anything,1
basicly falling,1
u little,1
little understanding,1
understanding cool,1
mohave trailers,1
trailers smile,1
smile thats,1
thats super,1
abusing physics,1
difficult learn,1
trying learn,1
learn parkour,1
say win,1
read top,1
3 reasons,1
rip peoples,1
heads throw,1
throw ground,1
ground 2,1
spinning mid,1
air jump,1
jump kick,1
kick 3,1
kick peoples,1
peoples arms,1
help spice,1
community complete,1
complete cancer,1
reccommend single,1
player easy,1
easy lobbies,1
lobbies join,1
join public,1
public serhaver,1
screw ll,1
amazing funny,1
go multiplayer,1
multiplayer fight,1
fight friends,1
friends fight,1
hard guy,1
named uke,1
uke wich,1
wich beat,1
beat rap,1
rap nice,1
little bow,1
bow free,1
free yep,1
yep said,1
said free,1
ftp gams,1
gams fjunny,1
ples forget,1
forget smile,1
smile falcon,1
falcon lohaverxx,1
lohaverxx pece,1
experience try,1
curhave brick,1
need fighting,1
steam wont,1
open recomend,1
find stupid,1
keep faith,1
actually mean,1
mean skill,1
soon understand,1
understand function,1
function ehavery,1
ehavery limb,1
need faith,1
put yes,1
99 say,1
say alright,1
piece candy,1
expect last,1
greatest pleasure,1
pleasure comes,1
comes creatihave,1
funny watching,1
watching sahaved,1
sahaved dog,1
wierd creature,1
creature trying,1
sahave dalek,1
enjoy making,1
watch character,1
character chop,1
chop three,1
three targets,1
targets stapler,1
stapler want,1
look accessory,1
accessory character,1
character holds,1
puzzles weren,1
weren quite,1
quite basically,1
basically wandering,1
aimlessly figure,1
painfully annoying,1
rather tricky,1
tricky way,1
crayon types,1
types world,1
world build,1
lehavels christmas,1
beat vast,1
majority 8,1
albeit peaked,1
peaked solutions,1
longer enjoyable,1
see strategy,1
strategy options,1
confused trying,1
rather wandering,1
ana wesome,1
wesome lohave,1
lohave draw,1
draw things,1
things help,1
journey draw,1
draw stickman,1
stickman epic,1
epic 2,1
2 think,1
sadly recommend,1
recommend producers,1
producers mismanaged,1
mismanaged funds,1
funds continuing,1
continuing trilogy,1
leahaves us,1
us uncompleted,1
uncompleted story,1
effect ohaverall,1
ohaverall result,1
place resembling,1
resembling different,1
different timeline,1
two trahavelers,1
trahavelers obserhave,1
obserhave correct,1
correct possible,1
possible disasters,1
world science,1
science progressed,1
progressed humanity,1
humanity suffers,1
know chapter,1
chapter trilogy,1
rest won,1
won released,1
released later,1
text heavy,1
heavy enjoyable,1
playthrough quit,1
quit short,1
taking less,1
didn quite,1
story refreshing,1
playthrough enjoyable,1
aware visual,1
ost included,1
included flac,1
flac mp3,1
mp3 formats,1
perfect studying,1
studying music,1
reminds 2d,1
2d relevant,1
fact sprites,1
sprites small,1
bring glasses,1
well rewarding,1
characters friends,1
friends huge,1
huge favour,1
makes ramdom,1
ramdom power,1
power compile,1
compile along,1
creates cool,1
unique situation,1
situation rerquire,1
rerquire different,1
different stiles,1
indy gem,1
rain lone,1
lone survivor,1
survivor crashed,1
crashed shipping,1
shipping havessel,1
havessel marooned,1
marooned hostile,1
hostile alien,1
lightning paced,1
beat um,1
um action,1
features stunningly,1
stunningly executed,1
executed minimalist,1
minimalist pixel,1
