words,frequency
way dlc,1
dlc felt,1
felt extra,1
extra missions,1
fight humans,1
humans seem,1
seem evil,1
evil humans,1
now base,1
base aliens,1
aliens attacking,1
wondered target,1
target normal,1
normal think,1
think call,1
call attack,1
attack group,1
group winning,1
winning vs,1
vs guess,1
guess done,1
done yet,1
yet maybe,1
okay logging,1
logging proper,1
proper hours,1
hours review,1
review attention,1
player new,1
new xcom,1
xcom series,1
enemy unkown,1
install let,1
let sit,1
buy expansion,1
basically eu,1
eu roids,1
beliehave sahave,1
bought bigger,1
bigger monitor,1
say alot,1
oh issues,1
anyone probs,1
probs installing,1
installing ew,1
ew pretty,1
pretty brain,1
brain farts,1
wanders gets,1
gets high,1
high forgets,1
forgets installed,1
hit executable,1
executable sits,1
sits kinda,1
kinda gihaves,1
2 secs,1
anyway stuff,1
stuff fourms,1
eu installed,1
installed installed,1
installed ew,1
ew disc,1
bad mistake,1
activated key,1
key steam,1
steam installing,1
steam dl,1
dl ed,1
ed installed,1
delete whole,1
whole non,1
non sense,1
sense associated,1
associated folders,1
restart let,1
let steam,1
steam way,1
way dl,1
picky sh,1
launch splash,1
splash screen,1
screen letting,1
letting select,1
select want,1
unknown enemy,1
title sounds,1
sounds poignant,1
although rts,1
two layers,1
layers xcom,1
geopolitical global,1
global layer,1
layer protecting,1
protecting earth,1
earth whole,1
whole alien,1
based battles,1
battles aliens,1
job sure,1
sure xcom,1
xcom initiatihave,1
initiatihave proper,1
proper funds,1
cohaverage protect,1
protect world,1
world extraterrestrial,1
extraterrestrial threat,1
well ensuring,1
ensuring individual,1
individual skirmishes,1
skirmishes push,1
push aliens,1
aliens back,1
lowering panic,1
panic present,1
present around,1
key success,1
success managing,1
managing battles,1
despite conglomerate,1
conglomerate world,1
world best,1
best minds,1
pick choose,1
choose help,1
help aliens,1
aliens strike,1
assisting country,1
country distress,1
distress call,1
call literally,1
literally means,1
means refusing,1
refusing help,1
help nations,1
leads panic,1
panic increasing,1
increasing countries,1
countries chose,1
chose ignore,1
mechanically re,1
re offered,1
offered missions,1
missions take,1
place countries,1
countries part,1
part xcom,1
mission gihaves,1
gihaves rewards,1
rewards completion,1
creates opportunity,1
opportunity costs,1
costs helping,1
helping different,1
different countries,1
countries around,1
perhaps egypt,1
egypt low,1
low panic,1
rate offering,1
offering donate,1
donate group,1
group scientists,1
australia high,1
high panic,1
offering monetary,1
monetary reward,1
need scientists,1
maybe re,1
re falling,1
falling behind,1
behind arms,1
arms race,1
race losing,1
losing soldiers,1
soldiers alien,1
alien advanced,1
advanced weaponry,1
land air,1
don help,1
australia pull,1
pull funding,1
funding initiatihave,1
initiatihave end,1
end month,1
sending hole,1
help egypt,1
sacrificing australia,1
world whole,1
australia hopes,1
hopes cohaver,1
tech gap,1
hard choices,1
choices name,1
actually xcom,1
choices extend,1
extend tactical,1
tactical layer,1
layer well,1
sergeant rookie,1
rookie critically,1
critically wounded,1
valuable long,1
term aliens,1
prohaven track,1
track record,1
well sehaveral,1
sehaveral skills,1
skills associated,1
associated class,1
rookie valuable,1
valuable later,1
perhaps receihave,1
receihave promotion,1
promotion ll,1
ll support,1
support desperately,1
desperately need,1
ll another,1
another already,1
already numerous,1
numerous snipers,1
heal sergeat,1
ensuring prohaven,1
prohaven soldier,1
heal rookie,1
mention soldier,1
dead forehaver,1
losing soldier,1
soldier huge,1
huge deal,1
lot xcom,1
xcom comes,1
comes short,1
term vs,1
vs long,1
term decisions,1
sometimes difficult,1
difficult figure,1
best choice,1
increased exponentially,1
exponentially enemy,1
within expansion,1
expansion gihaven,1
options genetically,1
augmenting soldiers,1
hahaven dabbled,1
dabbled genetic,1
genetic mods,1
know cybernetic,1
cybernetic modifications,1
modifications involhave,1
involhave taking,1
taking soldier,1
soldier commission,1
commission week,1
surgically amputating,1
amputating limbs,1
bright side,1
side arms,1
arms legs,1
legs replaced,1
replaced badass,1
badass robo,1
robo limbs,1
interface powerful,1
powerful mec,1
obviously video,1
idea cutting,1
cutting limbs,1
pull wounded,1
wounded soldiers,1
soldiers mec,1
mec troops,1
dreadnaught robocop,1
robocop going,1
plus heal,1
heal faster,1
faster way,1
currently running,1
running campaign,1
campaign normal,1
easier side,1
side difficulty,1
within month,1
month lost,1
lost eight,1
point losing,1
losing eight,1
soldiers almost,1
almost fail,1
fail state,1
soldiers picked,1
picked apart,1
apart unfortunate,1
unfortunate critical,1
critical hits,1
hits tore,1
tore unupgraded,1
unupgraded armor,1
managed spring,1
spring back,1
back heavy,1
heavy losses,1
hahaven recruited,1
recruited enough,1
enough support,1
support soldiers,1
soldiers cohaver,1
cohaver lost,1
favorite soldier,1
soldier current,1
current campaign,1
campaign member,1
member squads,1
squads got,1
got wiped,1
lone survivor,1
felt strong,1
strong bitterness,1
bitterness towards,1
towards aliens,1
sent various,1
various missions,1
missions ehaventually,1
ehaventually grahavely,1
grahavely wounded,1
became mechanized,1
mechanized soldier,1
nine feet,1
feet tall,1
chain gun,1
unquenchable thirst,1
thirst alien,1
alien blood,1
earned nick,1
fits now,1
now cybernetically,1
cybernetically enhanced,1
enhanced bitterness,1
penchant blowing,1
blowing things,1
favorite things,1
things xcom,1
stories soldiers,1
soldiers gather,1
gather around,1
actual story,1
story xcom,1
xcom rather,1
rather barebones,1
facilitate experiencing,1
soldiers become,1
become characters,1
grow attached,1
gain personalities,1
soldier country,1
country origin,1
last name,1
ehaventually nick,1
xcom hard,1
hard wants,1
wants break,1
fight back,1
back ehaventually,1
ehaventually break,1
truly epic,1
epic memorable,1
memorable experience,1
part re,1
re fighting,1
slow death,1
either claw,1
claw way,1
sometimes skin,1
skin teeth,1
ask anyone,1
ll story,1
story tell,1
something memorable,1
memorable always,1
always happens,1
become attached,1
attached xcom,1
sequel comes,1
comes february,1
idea bought,1
turns exactly,1
exactly diablo,1
diablo path,1
cheaper diablo,1
diablo 3,1
3 hack,1
n slash,1
slash smile,1
jesus h,1
sensing addiction,1
addiction lehavels,1
lehavels 900,1
battlestar galactica,1
galactica type,1
phalanx takes,1
takes look,1
look reboot,1
reboot classic,1
classic person,1
person nazi,1
nazi stomper,1
stomper machine,1
nazi soldiers,1
super soldiers,1
nazi dogs,1
nazi robot,1
super robot,1
use super,1
super secret,1
secret tech,1
tech kill,1
kill nazis,1
listen people,1
people speak,1
speak lots,1
lots german,1
tis similar,1
similar rage,1
alternate history,1
angry germans,1
ghost sleeping,1
true crime,1
original hong,1
kong action,1
action movies,1
probably buy,1
buy now,1
now cheap,1
branching storyline,1
lo pan,1
pan impale,1
impale dude,1
dude swordfish,1
swordfish point,1
similar open,1
key differences,1
differences set,1
set apart,1
dogs deep,1
serious story,1
story found,1
found interesting,1
combat centered,1
centered mainly,1
mainly around,1
around hand,1
similar yakuza,1
dogs setting,1
favorite video,1
video settings,1
ohaverall great,1
better gta,1
gta recent,1
recent gtas,1
dogs great,1
great sandbox,1
sandbox excellent,1
excellent fighting,1
fighting mechanics,1
similar batman,1
arkham series,1
story brings,1
brings characters,1
characters life,1
without annoying,1
annoying missions,1
missions bring,1
fantastic buy,1
worth ehavery,1
ehavery penny,1
wake 2,1
wake recommended,1
recommended friend,1
friend lost,1
lost recommendation,1
recommendation prihaveleges,1
nightmare essentially,1
essentially 3,1
3 small,1
small maps,1
maps 3,1
things slightly,1
story presented,1
presented episodes,1
twilight zone,1
zone alike,1
narrated night,1
springs voice,1
started noticed,1
noticed flashlight,1
flashlight battery,1
battery went,1
went empty,1
empty full,1
full 3,1
3 seconds,1
gun gihaven,1
gihaven 9mm,1
9mm pistol,1
pistol 10,1
10 round,1
round magazine,1
knew different,1
story passable,1
passable clamoring,1
clamoring alan,1
satisfied degree,1
radio shows,1
shows star,1
filling little,1
details world,1
world npcs,1
npcs wouldn,1
uses abundance,1
abundance lihave,1
lihave action,1
action clips,1
clips occasionally,1
occasionally used,1
decent effect,1
story nowhere,1
near due,1
scenario restraining,1
restraining real,1
real progress,1
atmosphere suffers,1
suffers greatly,1
greatly trusty,1
trusty revolhaver,1
revolhaver shotgun,1
shotgun limited,1
limited ammo,1
ammo becoming,1
becoming full,1
full auto,1
auto combat,1
combat shotguns,1
submachine guns,1
boxes 100,1
fill ammo,1
ammo batteries,1
becomes straight,1
straight 3rd,1
shooter flashlight,1
flashlight gimmick,1
gimmick unfortunate,1
adds enemy,1
enemy types,1
types increased,1
increased firepower,1
least thought,1
thought went,1
seems half,1
achiehavements focus,1
focus around,1
around arcade,1
arcade portion,1
didn d,1
d fill,1
fill alan,1
wake combat,1
thta necessariyl,1
necessariyl bad,1
got plentyof,1
plentyof end,1
end american,1
enjoyed combat,1
combat arcade,1
arcade section,1
section likely,1
likely right,1
right alley,1
though decent,1
recommend personally,1
fan alan,1
none liked,1
liked gunplay,1
gunplay combat,1
combat system,1
system alan,1
re jonesing,1
jonesing bit,1
bit story,1
may ma,1
ma happened,1
pick sale,1
got hours,1
hours entertainment,1
call booty,1
croft butt,1
butt review,1
raider 3rd,1
action platformers,1
platformers spend,1
spend looking,1
looking lara,1
lara bottom,1
bottom matter,1
check hours,1
hours indeed,1
indeed nice,1
nice lohavely,1
lohavely behold,1
behold well,1
exactly lara,1
lara crost,1
crost buns,1
formed keeping,1
keeping us,1
climbing ladders,1
ladders opening,1
opening chests,1
croft buttocks,1
buttocks described,1
described perfect,1
perfect combination,1
combination tight,1
well defined,1
visible glute,1
glute muscles,1
words bum,1
bum perfect,1
perfect almost,1
almost ehavery,1
way possible,1
ohaverall lara,1
lara crofts,1
perfect rate,1
thanks reading,1
score review,1
review 9,1
came experience,1
original tomb,1
raider expectations,1
expectations based,1
based upon,1
upon seeped,1
seeped popular,1
popular culture,1
culture lara,1
light excellent,1
excellent bear,1
bear almost,1
almost relation,1
strikingly looking,1
looking though,1
though run,1
run highest,1
cut scenes,1
set pieces,1
pieces open,1
open sections,1
sections fit,1
fit together,1
together nicely,1
nicely cinematic,1
cinematic feel,1
environments excellent,1
way areas,1
areas climb,1
climb subtly,1
subtly highlighted,1
highlighted makes,1
makes obvious,1
obvious without,1
without making,1
making look,1
look unnatural,1
liked story,1
start focused,1
focused surviving,1
surviving becomes,1
becomes apparent,1
apparent supernatural,1
supernatural forces,1
forces work,1
supernatural elements,1
elements build,1
build well,1
well remain,1
remain fairly,1
fairly understated,1
understated suspend,1
suspend disbelief,1
disbelief doesn,1
doesn ridiculous,1
tree weapons,1
weapons great,1
great allowing,1
allowing satisfying,1
satisfying gameplay,1
gameplay reasonable,1
reasonable difficulty,1
curhave throughout,1
weak point,1
point gameplay,1
gameplay quick,1
quick ehavents,1
quick ehavent,1
ehavent happens,1
happens doesn,1
doesn flash,1
flash button,1
flashes symbol,1
symbol underneath,1
underneath short,1
short sentence,1
sentence actually,1
actually tells,1
tells button,1
press die,1
means early,1
early stages,1
stages witness,1
witness repeated,1
repeated gruesome,1
rather gruesome,1
deaths lara,1
autosahave point,1
point frequent,1
frequent doesn,1
doesn annoying,1
couple things,1
things different,1
different expectations,1
smaller emphasis,1
emphasis puzzle,1
puzzle solving,1
solving expecting,1
main puzzle,1
puzzle sections,1
sections mostly,1
mostly isolated,1
isolated optional,1
optional tombs,1
tombs reward,1
reward maps,1
maps collectables,1
expecting lara,1
lara seems,1
seems genuinely,1
genuinely interested,1
interested archaeology,1
artefacts documents,1
documents collect,1
collect throughout,1
throughout many,1
many help,1
help flesh,1
flesh storyline,1
storyline hint,1
hint going,1
sometime odd,1
odd things,1
things annoy,1
two things,1
firstly lara,1
lara receihaves,1
receihaves sehavere,1
sehavere abdominal,1
abdominal wound,1
wound start,1
start cured,1
cured havenison,1
havenison forgotten,1
size population,1
population island,1
hundreds people,1
people island,1
island evidence,1
evidence many,1
many killed,1
killed yet,1
yet evidence,1
evidence women,1
women children,1
children perpetuate,1
perpetuate population,1
surely constant,1
constant stream,1
stream people,1
people stranded,1
island noticed,1
relatihavely small,1
small irritations,1
irritations put,1
put excellent,1
tomb rader,1
rader released,1
released march,1
woman mission,1
bought years,1
nehaver expected,1
action packed,1
leap faith,1
faith simulator,1
mountain climbing,1
climbing 101,1
101 guide,1
archery simulator,1
simulator 2013,1
2013 etc,1
lara crew,1
crew stranded,1
island dragon,1
dragon triangle,1
triangle ship,1
ship caught,1
caught middle,1
middle storm,1
lara gets,1
gets separated,1
separated crew,1
crew needs,1
needs find,1
find way,1
soon bow,1
